time,value
493.600000,0.646875
493.700000,0.650000
493.800000,0.653125
493.900000,0.656250
494.000000,0.659375
494.100000,0.662500
494.200000,0.665625
494.300000,0.668750
494.400000,0.671875
494.500000,0.675000
494.600000,0.678125
494.700000,0.681250
494.800000,0.684375
494.900000,0.687500
495.000000,0.690625
495.100000,0.693750
495.200000,0.696875
495.300000,0.700000
495.400000,0.703125
495.500000,0.706250
495.600000,0.709375
495.700000,0.712500
495.800000,0.715625
495.900000,0.718750
496.000000,0.721875
496.100000,0.725000
496.200000,0.728125
496.300000,0.731250
496.400000,0.734375
496.500000,0.737500
496.600000,0.740625
496.700000,0.743750
496.800000,0.746875
496.900000,0.750000
497.000000,0.753125
497.100000,0.756250
497.200000,0.759375
497.300000,0.762500
497.400000,0.765625
497.500000,0.768750
497.600000,0.771875
497.700000,0.775000
497.800000,0.778125
497.900000,0.781250
498.000000,0.784375
498.100000,0.787500
498.200000,0.790625
498.300000,0.793750
498.400000,0.796875
498.500000,0.800000
498.600000,0.803125
498.700000,0.806250
498.800000,0.809375
498.900000,0.812500
499.000000,0.815625
499.100000,0.818750
499.200000,0.821875
499.300000,0.825000
499.400000,0.828125
499.500000,0.831250
499.600000,0.834375
499.700000,0.837500
499.800000,0.840625
499.900000,0.843750
500.000000,0.846875
500.100000,0.850000
500.200000,0.853125
500.300000,0.856250
500.400000,0.859375
500.500000,0.862500
500.600000,0.865625
500.700000,0.868750
500.800000,0.871875
500.900000,0.875000
501.000000,0.878125
501.100000,0.881250
501.200000,0.884375
501.300000,0.887500
501.400000,0.890625
501.500000,0.893750
501.600000,0.896875
501.700000,0.900000
501.800000,0.903125
501.900000,0.906250
502.000000,0.909375
502.100000,0.912500
502.200000,0.915625
502.300000,0.918750
502.400000,0.921875
502.500000,0.925000
502.600000,0.928125
502.700000,0.931250
502.800000,0.934375
502.900000,0.937500
503.000000,0.940625
503.100000,0.943750
503.200000,0.946875
503.300000,0.950000
503.400000,0.953125
503.500000,0.956250
503.600000,0.959375
503.700000,0.962500
503.800000,0.965625
503.900000,0.968750
504.000000,0.971875
504.100000,0.975000
504.200000,0.978125
504.300000,0.981250
504.400000,0.984375
504.500000,0.987500
504.600000,0.990625
504.700000,0.993750
504.800000,0.996875
504.900000,1.000000
505.000000,1.003125
505.100000,1.006250
505.200000,1.009375
505.300000,1.012500
505.400000,1.015625
505.500000,1.018750
505.600000,1.021875
505.700000,1.025000
505.800000,1.028125
505.900000,1.031250
506.000000,1.034375
506.100000,1.037500
506.200000,1.040625
506.300000,1.043750
506.400000,1.046875
506.500000,1.050000
506.600000,1.053125
506.700000,1.056250
506.800000,1.059375
506.900000,1.062500
507.000000,1.065625
507.100000,1.068750
507.200000,1.071875
507.300000,1.075000
507.400000,1.078125
507.500000,1.081250
507.600000,1.084375
507.700000,1.087500
507.800000,1.090625
507.900000,1.093750
508.000000,1.096875
508.100000,1.100000
508.200000,1.103125
508.300000,1.106250
508.400000,1.109375
508.500000,1.112500
508.600000,1.115625
508.700000,1.118750
508.800000,1.121875
508.900000,1.125000
509.000000,1.128125
509.100000,1.131250
509.200000,1.134375
509.300000,1.137500
509.400000,1.140625
509.500000,1.143750
509.600000,1.146875
509.700000,1.150000
509.800000,1.153125
509.900000,1.156250
510.000000,1.159375
510.100000,1.162500
510.200000,1.165625
510.300000,1.168750
510.400000,1.171875
510.500000,1.175000
510.600000,1.178125
510.700000,1.181250
510.800000,1.184375
510.900000,1.187500
511.000000,1.190625
511.100000,1.193750
511.200000,1.196875
511.300000,1.200000
511.400000,1.203125
511.500000,1.206250
511.600000,1.209375
511.700000,1.212500
511.800000,1.215625
511.900000,1.218750
512.000000,1.221875
512.100000,1.225000
512.200000,1.228125
512.300000,1.231250
512.400000,1.234375
512.500000,1.237500
512.600000,1.240625
512.700000,1.243750
512.800000,1.246875
512.900000,1.250000
513.000000,1.253125
513.100000,1.256250
513.200000,1.259375
513.300000,1.262500
513.400000,1.265625
513.500000,1.268750
513.600000,1.271875
513.700000,1.275000
513.800000,1.278125
513.900000,1.281250
514.000000,1.284375
514.100000,1.287500
514.200000,1.290625
514.300000,1.293750
514.400000,1.296875
514.500000,1.300000
514.600000,1.303125
514.700000,1.306250
514.800000,1.309375
514.900000,1.312500
515.000000,1.315625
515.100000,1.318750
515.200000,1.321875
515.300000,1.325000
515.400000,1.328125
515.500000,1.331250
515.600000,1.334375
515.700000,1.337500
515.800000,1.340625
515.900000,1.343750
516.000000,1.346875
516.100000,1.350000
516.200000,1.353125
516.300000,1.356250
516.400000,1.359375
516.500000,1.362500
516.600000,1.365625
516.700000,1.368750
516.800000,1.371875
516.900000,1.375000
517.000000,1.378125
517.100000,1.381250
517.200000,1.384375
517.300000,1.387500
517.400000,1.390625
517.500000,1.393750
517.600000,1.396875
517.700000,1.400000
517.800000,1.403125
517.900000,1.406250
518.000000,1.409375
518.100000,1.412500
518.200000,1.415625
518.300000,1.418750
518.400000,1.421875
518.500000,1.425000
518.600000,1.428125
518.700000,1.431250
518.800000,1.434375
518.900000,1.437500
519.000000,1.440625
519.100000,1.443750
519.200000,1.446875
519.300000,1.450000
519.400000,1.453125
519.500000,1.456250
519.600000,1.459375
519.700000,1.462500
519.800000,1.465625
519.900000,1.468750
520.000000,1.471875
520.100000,1.475000
520.200000,1.478125
520.300000,1.481250
520.400000,1.484375
520.500000,1.487500
520.600000,1.490625
520.700000,1.493750
520.800000,1.496875
520.900000,1.500000
521.000000,1.503125
521.100000,1.506250
521.200000,1.509375
521.300000,1.512500
521.400000,1.515625
521.500000,1.518750
521.600000,1.521875
521.700000,1.525000
521.800000,1.528125
521.900000,1.531250
522.000000,1.534375
522.100000,1.537500
522.200000,1.540625
522.300000,1.543750
522.400000,1.546875
522.500000,1.550000
522.600000,1.553125
522.700000,1.556250
522.800000,1.559375
522.900000,1.562500
523.000000,1.565625
523.100000,1.568750
523.200000,1.571875
523.300000,1.575000
523.400000,1.578125
523.500000,1.581250
523.600000,1.584375
523.700000,1.587500
523.800000,1.590625
523.900000,1.593750
524.000000,1.596875
524.100000,1.600000
524.200000,1.603125
524.300000,1.606250
524.400000,1.609375
524.500000,1.612500
524.600000,1.615625
524.700000,1.618750
524.800000,1.621875
524.900000,1.625000
525.000000,1.628125
525.100000,1.631250
525.200000,1.634375
525.300000,1.637500
525.400000,1.640625
525.500000,1.643750
525.600000,1.646875
525.700000,1.650000
525.800000,1.653125
525.900000,1.656250
526.000000,1.659375
526.100000,1.662500
526.200000,1.665625
526.300000,1.668750
526.400000,1.671875
526.500000,1.675000
526.600000,1.678125
526.700000,1.681250
526.800000,1.684375
526.900000,1.687500
527.000000,1.690625
527.100000,1.693750
527.200000,1.696875
527.300000,1.700000
527.400000,1.703125
527.500000,1.706250
527.600000,1.709375
527.700000,1.712500
527.800000,1.715625
527.900000,1.718750
528.000000,1.721875
528.100000,1.725000
528.200000,1.728125
528.300000,1.731250
528.400000,1.734375
528.500000,1.737500
528.600000,1.740625
528.700000,1.743750
528.800000,1.746875
528.900000,1.750000
529.000000,1.753125
529.100000,1.756250
529.200000,1.759375
529.300000,1.762500
529.400000,1.765625
529.500000,1.768750
529.600000,1.771875
529.700000,1.775000
529.800000,1.778125
529.900000,1.781250
530.000000,1.784375
530.100000,1.787500
530.200000,1.790625
530.300000,1.793750
530.400000,1.796875
530.500000,1.800000
530.600000,1.803125
530.700000,1.806250
530.800000,1.809375
530.900000,1.812500
531.000000,1.815625
531.100000,1.818750
531.200000,1.821875
531.300000,1.825000
531.400000,1.828125
531.500000,1.831250
531.600000,1.834375
531.700000,1.837500
531.800000,1.840625
531.900000,1.843750
532.000000,1.846875
532.100000,1.850000
532.200000,1.853125
532.300000,1.856250
532.400000,1.859375
532.500000,1.862500
532.600000,1.865625
532.700000,1.868750
532.800000,1.871875
532.900000,1.875000
533.000000,1.878125
533.100000,1.881250
533.200000,1.884375
533.300000,1.887500
533.400000,1.890625
533.500000,1.893750
533.600000,1.896875
533.700000,1.900000
533.800000,1.903125
533.900000,1.906250
534.000000,1.909375
534.100000,1.912500
534.200000,1.915625
534.300000,1.918750
534.400000,1.921875
534.500000,1.925000
534.600000,1.928125
534.700000,1.931250
534.800000,1.934375
534.900000,1.937500
535.000000,1.940625
535.100000,1.943750
535.200000,1.946875
535.300000,1.950000
535.400000,1.953125
535.500000,1.956250
535.600000,1.959375
535.700000,1.962500
535.800000,1.965625
535.900000,1.968750
536.000000,1.971875
536.100000,1.975000
536.200000,1.978125
536.300000,1.981250
536.400000,1.984375
536.500000,1.987500
536.600000,1.990625
536.700000,1.993750
536.800000,1.996875
536.900000,2.000000
537.000000,2.003125
537.100000,2.006250
537.200000,2.009375
537.300000,2.012500
537.400000,2.015625
537.500000,2.018750
537.600000,2.021875
537.700000,2.025000
537.800000,2.028125
537.900000,2.031250
538.000000,2.034375
538.100000,2.037500
538.200000,2.040625
538.300000,2.043750
538.400000,2.046875
538.500000,2.050000
538.600000,2.053125
538.700000,2.056250
538.800000,2.059375
538.900000,2.062500
539.000000,2.065625
539.100000,2.068750
539.200000,2.071875
539.300000,2.075000
539.400000,2.078125
539.500000,2.081250
539.600000,2.084375
539.700000,2.087500
539.800000,2.090625
539.900000,2.093750
540.000000,2.096875
540.100000,2.100000
540.200000,2.103125
540.300000,2.106250
540.400000,2.109375
540.500000,2.112500
540.600000,2.115625
540.700000,2.118750
540.800000,2.121875
540.900000,2.125000
541.000000,2.128125
541.100000,2.131250
541.200000,2.134375
541.300000,2.137500
541.400000,2.140625
541.500000,2.143750
541.600000,2.146875
541.700000,2.150000
541.800000,2.153125
541.900000,2.156250
542.000000,2.159375
542.100000,2.162500
542.200000,2.165625
542.300000,2.168750
542.400000,2.171875
542.500000,2.175000
542.600000,2.178125
542.700000,2.181250
542.800000,2.184375
542.900000,2.187500
543.000000,2.190625
543.100000,2.193750
543.200000,2.196875
543.300000,2.200000
543.400000,2.203125
543.500000,2.206250
543.600000,2.209375
543.700000,2.212500
543.800000,2.215625
543.900000,2.218750
544.000000,2.221875
544.100000,2.225000
544.200000,2.228125
544.300000,2.231250
544.400000,2.234375
544.500000,2.237500
544.600000,2.240625
544.700000,2.243750
544.800000,2.246875
544.900000,2.250000
545.000000,2.253125
545.100000,2.256250
545.200000,2.259375
545.300000,2.262500
545.400000,2.265625
545.500000,2.268750
545.600000,2.271875
545.700000,2.275000
545.800000,2.278125
545.900000,2.281250
546.000000,2.284375
546.100000,2.287500
546.200000,2.290625
546.300000,2.293750
546.400000,2.296875
546.500000,2.300000
546.600000,2.303125
546.700000,2.306250
546.800000,2.309375
546.900000,2.312500
547.000000,2.315625
547.100000,2.318750
547.200000,2.321875
547.300000,2.325000
547.400000,2.328125
547.500000,2.331250
547.600000,2.334375
547.700000,2.337500
547.800000,2.340625
547.900000,2.343750
548.000000,2.346875
548.100000,2.350000
548.200000,2.353125
548.300000,2.356250
548.400000,2.359375
548.500000,2.362500
548.600000,2.365625
548.700000,2.368750
548.800000,2.371875
548.900000,2.375000
549.000000,2.378125
549.100000,2.381250
549.200000,2.384375
549.300000,2.387500
549.400000,2.390625
549.500000,2.393750
549.600000,2.396875
549.700000,2.400000
549.800000,2.403125
549.900000,2.406250
550.000000,2.409375
550.100000,2.412500
550.200000,2.415625
550.300000,2.418750
550.400000,2.421875
550.500000,2.425000
550.600000,2.428125
550.700000,2.431250
550.800000,2.434375
550.900000,2.437500
551.000000,2.440625
551.100000,2.443750
551.200000,2.446875
551.300000,2.450000
551.400000,2.453125
551.500000,2.456250
551.600000,2.459375
551.700000,2.462500
551.800000,2.465625
551.900000,2.468750
552.000000,2.471875
552.100000,2.475000
552.200000,2.478125
552.300000,2.481250
552.400000,2.484375
552.500000,2.487500
552.600000,2.490625
552.700000,2.493750
552.800000,2.496875
552.900000,2.500000
553.000000,2.503125
553.100000,2.506250
553.200000,2.509375
553.300000,2.512500
553.400000,2.515625
553.500000,2.518750
553.600000,2.521875
553.700000,2.525000
553.800000,2.528125
553.900000,2.531250
554.000000,2.534375
554.100000,2.537500
554.200000,2.540625
554.300000,2.543750
554.400000,2.546875
554.500000,2.550000
554.600000,2.553125
554.700000,2.556250
554.800000,2.559375
554.900000,2.562500
555.000000,2.565625
555.100000,2.568750
555.200000,2.571875
555.300000,2.575000
555.400000,2.578125
555.500000,2.581250
555.600000,2.584375
555.700000,2.587500
555.800000,2.590625
555.900000,2.593750
556.000000,2.596875
556.100000,2.600000
556.200000,2.603125
556.300000,2.606250
556.400000,2.609375
556.500000,2.612500
556.600000,2.615625
556.700000,2.618750
556.800000,2.621875
556.900000,2.625000
557.000000,2.628125
557.100000,2.631250
557.200000,2.634375
557.300000,2.637500
557.400000,2.640625
557.500000,2.643750
557.600000,2.646875
557.700000,2.650000
557.800000,2.653125
557.900000,2.656250
558.000000,2.659375
558.100000,2.662500
558.200000,2.665625
558.300000,2.668750
558.400000,2.671875
558.500000,2.675000
558.600000,2.678125
558.700000,2.681250
558.800000,2.684375
558.900000,2.687500
559.000000,2.690625
559.100000,2.693750
559.200000,2.696875
559.300000,2.700000
559.400000,2.703125
559.500000,2.706250
559.600000,2.709375
559.700000,2.712500
559.800000,2.715625
559.900000,2.718750
560.000000,2.721875
560.100000,2.725000
560.200000,2.728125
560.300000,2.731250
560.400000,2.734375
560.500000,2.737500
560.600000,2.740625
560.700000,2.743750
560.800000,2.746875
560.900000,2.750000
561.000000,2.753125
561.100000,2.756250
561.200000,2.759375
561.300000,2.762500
561.400000,2.765625
561.500000,2.768750
561.600000,2.771875
561.700000,2.775000
561.800000,2.778125
561.900000,2.781250
562.000000,2.784375
562.100000,2.787500
562.200000,2.790625
562.300000,2.793750
562.400000,2.796875
562.500000,2.800000
562.600000,2.803125
562.700000,2.806250
562.800000,2.809375
562.900000,2.812500
563.000000,2.815625
563.100000,2.818750
563.200000,2.821875
563.300000,2.825000
563.400000,2.828125
563.500000,2.831250
563.600000,2.834375
563.700000,2.837500
563.800000,2.840625
563.900000,2.843750
564.000000,2.846875
564.100000,2.850000
564.200000,2.853125
564.300000,2.856250
564.400000,2.859375
564.500000,2.862500
564.600000,2.865625
564.700000,2.868750
564.800000,2.871875
564.900000,2.875000
565.000000,2.878125
565.100000,2.881250
565.200000,2.884375
565.300000,2.887500
565.400000,2.890625
565.500000,2.893750
565.600000,2.896875
565.700000,2.900000
565.800000,2.903125
565.900000,2.906250
566.000000,2.909375
566.100000,2.912500
566.200000,2.915625
566.300000,2.918750
566.400000,2.921875
566.500000,2.925000
566.600000,2.928125
566.700000,2.931250
566.800000,2.934375
566.900000,2.937500
567.000000,2.940625
567.100000,2.943750
567.200000,2.946875
567.300000,2.950000
567.400000,2.953125
567.500000,2.956250
567.600000,2.959375
567.700000,2.962500
567.800000,2.965625
567.900000,2.968750
568.000000,2.971875
568.100000,2.975000
568.200000,2.978125
568.300000,2.981250
568.400000,2.984375
568.500000,2.987500
568.600000,2.990625
568.700000,2.993750
568.800000,2.996875
568.900000,3.000000
569.000000,3.003125
569.100000,3.006250
569.200000,3.009375
569.300000,3.012500
569.400000,3.015625
569.500000,3.018750
569.600000,3.021875
569.700000,3.025000
569.800000,3.028125
569.900000,3.031250
570.000000,3.034375
570.100000,3.037500
570.200000,3.040625
570.300000,3.043750
570.400000,3.046875
570.500000,3.050000
570.600000,3.053125
570.700000,3.056250
570.800000,3.059375
570.900000,3.062500
571.000000,3.065625
571.100000,3.068750
571.200000,3.071875
571.300000,3.075000
571.400000,3.078125
571.500000,3.081250
571.600000,3.084375
571.700000,3.087500
571.800000,3.090625
571.900000,3.093750
572.000000,3.096875
572.100000,3.100000
572.200000,3.103125
572.300000,3.106250
572.400000,3.109375
572.500000,3.112500
572.600000,3.115625
572.700000,3.118750
572.800000,3.121875
572.900000,3.125000
573.000000,3.128125
573.100000,3.131250
573.200000,3.134375
573.300000,3.137500
573.400000,3.140625
573.500000,3.143750
573.600000,3.146875
573.700000,3.150000
573.800000,3.153125
573.900000,3.156250
574.000000,3.159375
574.100000,3.162500
574.200000,3.165625
574.300000,3.168750
574.400000,3.171875
574.500000,3.175000
574.600000,3.178125
574.700000,3.181250
574.800000,3.184375
574.900000,3.187500
575.000000,3.190625
575.100000,3.193750
575.200000,3.196875
575.300000,3.200000
575.400000,3.203125
575.500000,3.206250
575.600000,3.209375
575.700000,3.212500
575.800000,3.215625
575.900000,3.218750
576.000000,3.221875
576.100000,3.225000
576.200000,3.228125
576.300000,3.231250
576.400000,3.234375
576.500000,3.237500
576.600000,3.240625
576.700000,3.243750
576.800000,3.246875
576.900000,3.250000
577.000000,3.253125
577.100000,3.256250
577.200000,3.259375
577.300000,3.262500
577.400000,3.265625
577.500000,3.268750
577.600000,3.271875
577.700000,3.275000
577.800000,3.278125
577.900000,3.281250
578.000000,3.284375
578.100000,3.287500
578.200000,3.290625
578.300000,3.293750
578.400000,3.296875
578.500000,3.300000
578.600000,3.303125
578.700000,3.306250
578.800000,3.309375
578.900000,3.312500
579.000000,3.315625
579.100000,3.318750
579.200000,3.321875
579.300000,3.325000
579.400000,3.328125
579.500000,3.331250
579.600000,3.334375
579.700000,3.337500
579.800000,3.340625
579.900000,3.343750
580.000000,3.346875
580.100000,3.350000
580.200000,3.353125
580.300000,3.356250
580.400000,3.359375
580.500000,3.362500
580.600000,3.365625
580.700000,3.368750
580.800000,3.371875
580.900000,3.375000
581.000000,3.378125
581.100000,3.381250
581.200000,3.384375
581.300000,3.387500
581.400000,3.390625
581.500000,3.393750
581.600000,3.396875
581.700000,3.400000
581.800000,3.403125
581.900000,3.406250
582.000000,3.409375
582.100000,3.412500
582.200000,3.415625
582.300000,3.418750
582.400000,3.421875
582.500000,3.425000
582.600000,3.428125
582.700000,3.431250
582.800000,3.434375
582.900000,3.437500
583.000000,3.440625
583.100000,3.443750
583.200000,3.446875
583.300000,3.450000
583.400000,3.453125
583.500000,3.456250
583.600000,3.459375
583.700000,3.462500
583.800000,3.465625
583.900000,3.468750
584.000000,3.471875
584.100000,3.475000
584.200000,3.478125
584.300000,3.481250
584.400000,3.484375
584.500000,3.487500
584.600000,3.490625
584.700000,3.493750
584.800000,3.496875
584.900000,3.500000
585.000000,3.503125
585.100000,3.506250
585.200000,3.509375
585.300000,3.512500
585.400000,3.515625
585.500000,3.518750
585.600000,3.521875
585.700000,3.525000
585.800000,3.528125
585.900000,3.531250
586.000000,3.534375
586.100000,3.537500
586.200000,3.540625
586.300000,3.543750
586.400000,3.546875
586.500000,3.550000
586.600000,3.553125
586.700000,3.556250
586.800000,3.559375
586.900000,3.562500
587.000000,3.565625
587.100000,3.568750
587.200000,3.571875
587.300000,3.575000
587.400000,3.578125
587.500000,3.581250
587.600000,3.584375
587.700000,3.587500
587.800000,3.590625
587.900000,3.593750
588.000000,3.596875
588.100000,3.600000
588.200000,3.603125
588.300000,3.606250
588.400000,3.609375
588.500000,3.612500
588.600000,3.615625
588.700000,3.618750
588.800000,3.621875
588.900000,3.625000
589.000000,3.628125
589.100000,3.631250
589.200000,3.634375
589.300000,3.637500
589.400000,3.640625
589.500000,3.643750
589.600000,3.646875
589.700000,3.650000
589.800000,3.653125
589.900000,3.656250
590.000000,3.659375
590.100000,3.662500
590.200000,3.665625
590.300000,3.668750
590.400000,3.671875
590.500000,3.675000
590.600000,3.678125
590.700000,3.681250
590.800000,3.684375
590.900000,3.687500
591.000000,3.690625
591.100000,3.693750
591.200000,3.696875
591.300000,3.700000
591.400000,3.703125
591.500000,3.706250
591.600000,3.709375
591.700000,3.712500
591.800000,3.715625
591.900000,3.718750
592.000000,3.721875
592.100000,3.725000
592.200000,3.728125
592.300000,3.731250
592.400000,3.734375
592.500000,3.737500
592.600000,3.740625
592.700000,3.743750
592.800000,3.746875
592.900000,3.750000
593.000000,3.753125
593.100000,3.756250
593.200000,3.759375
593.300000,3.762500
593.400000,3.765625
593.500000,3.768750
593.600000,3.771875
593.700000,3.775000
593.800000,3.778125
593.900000,3.781250
594.000000,3.784375
594.100000,3.787500
594.200000,3.790625
594.300000,3.793750
594.400000,3.796875
594.500000,3.800000
594.600000,3.803125
594.700000,3.806250
594.800000,3.809375
594.900000,3.812500
595.000000,3.815625
595.100000,3.818750
595.200000,3.821875
595.300000,3.825000
595.400000,3.828125
595.500000,3.831250
595.600000,3.834375
595.700000,3.837500
595.800000,3.840625
595.900000,3.843750
596.000000,3.846875
596.100000,3.850000
596.200000,3.853125
596.300000,3.856250
596.400000,3.859375
596.500000,3.862500
596.600000,3.865625
596.700000,3.868750
596.800000,3.871875
596.900000,3.875000
597.000000,3.878125
597.100000,3.881250
597.200000,3.884375
597.300000,3.887500
597.400000,3.890625
597.500000,3.893750
597.600000,3.896875
597.700000,3.900000
597.800000,3.903125
597.900000,3.906250
598.000000,3.909375
598.100000,3.912500
598.200000,3.915625
598.300000,3.918750
598.400000,3.921875
598.500000,3.925000
598.600000,3.928125
598.700000,3.931250
598.800000,3.934375
598.900000,3.937500
599.000000,3.940625
599.100000,3.943750
599.200000,3.946875
599.300000,3.950000
599.400000,3.953125
599.500000,3.956250
599.600000,3.959375
599.700000,3.962500
599.800000,3.965625
599.900000,3.968750
600.000000,3.971875
600.100000,3.975000
600.200000,3.978125
600.300000,3.981250
600.400000,3.984375
600.500000,3.987500
600.600000,3.990625
600.700000,3.993750
600.800000,3.996875
600.900000,4.000000
601.000000,4.003125
601.100000,4.006250
601.200000,4.009375
601.300000,4.012500
601.400000,4.015625
601.500000,4.018750
601.600000,4.021875
601.700000,4.025000
601.800000,4.028125
601.900000,4.031250
602.000000,4.034375
602.100000,4.037500
602.200000,4.040625
602.300000,4.043750
602.400000,4.046875
602.500000,4.050000
602.600000,4.053125
602.700000,4.056250
602.800000,4.059375
602.900000,4.062500
603.000000,4.065625
603.100000,4.068750
603.200000,4.071875
603.300000,4.075000
603.400000,4.078125
603.500000,4.081250
603.600000,4.084375
603.700000,4.087500
603.800000,4.090625
603.900000,4.093750
604.000000,4.096875
604.100000,4.100000
604.200000,4.103125
604.300000,4.106250
604.400000,4.109375
604.500000,4.112500
604.600000,4.115625
604.700000,4.118750
604.800000,4.121875
604.900000,4.125000
605.000000,4.128125
605.100000,4.131250
605.200000,4.134375
605.300000,4.137500
605.400000,4.140625
605.500000,4.143750
605.600000,4.146875
605.700000,4.150000
605.800000,4.153125
605.900000,4.156250
606.000000,4.159375
606.100000,4.162500
606.200000,4.165625
606.300000,4.168750
606.400000,4.171875
606.500000,4.175000
606.600000,4.178125
606.700000,4.181250
606.800000,4.184375
606.900000,4.187500
607.000000,4.190625
607.100000,4.193750
607.200000,4.196875
607.300000,4.200000
607.400000,4.203125
607.500000,4.206250
607.600000,4.209375
607.700000,4.212500
607.800000,4.215625
607.900000,4.218750
608.000000,4.221875
608.100000,4.225000
608.200000,4.228125
608.300000,4.231250
608.400000,4.234375
608.500000,4.237500
608.600000,4.240625
608.700000,4.243750
608.800000,4.246875
608.900000,4.250000
609.000000,4.253125
609.100000,4.256250
609.200000,4.259375
609.300000,4.262500
609.400000,4.265625
609.500000,4.268750
609.600000,4.271875
609.700000,4.275000
609.800000,4.278125
609.900000,4.281250
610.000000,4.284375
610.100000,4.287500
610.200000,4.290625
610.300000,4.293750
610.400000,4.296875
610.500000,4.300000
610.600000,4.303125
610.700000,4.306250
610.800000,4.309375
610.900000,4.312500
611.000000,4.315625
611.100000,4.318750
611.200000,4.321875
611.300000,4.325000
611.400000,4.328125
611.500000,4.331250
611.600000,4.334375
611.700000,4.337500
611.800000,4.340625
611.900000,4.343750
612.000000,4.346875
612.100000,4.350000
612.200000,4.353125
612.300000,4.356250
612.400000,4.359375
612.500000,4.362500
612.600000,4.365625
612.700000,4.368750
612.800000,4.371875
612.900000,4.375000
613.000000,4.378125
613.100000,4.381250
613.200000,4.384375
613.300000,4.387500
613.400000,4.390625
613.500000,4.393750
613.600000,4.396875
613.700000,4.400000
613.800000,4.403125
613.900000,4.406250
614.000000,4.409375
614.100000,4.412500
614.200000,4.415625
614.300000,4.418750
614.400000,4.421875
614.500000,4.425000
614.600000,4.428125
614.700000,4.431250
614.800000,4.434375
614.900000,4.437500
615.000000,4.440625
615.100000,4.443750
615.200000,4.446875
615.300000,4.450000
615.400000,4.453125
615.500000,4.456250
615.600000,4.459375
615.700000,4.462500
615.800000,4.465625
615.900000,4.468750
616.000000,4.471875
616.100000,4.475000
616.200000,4.478125
616.300000,4.481250
616.400000,4.484375
616.500000,4.487500
616.600000,4.490625
616.700000,4.493750
616.800000,4.496875
616.900000,4.500000
617.000000,4.503125
617.100000,4.506250
617.200000,4.509375
617.300000,4.512500
617.400000,4.515625
617.500000,4.518750
617.600000,4.521875
617.700000,4.525000
617.800000,4.528125
617.900000,4.531250
618.000000,4.534375
618.100000,4.537500
618.200000,4.540625
618.300000,4.543750
618.400000,4.546875
618.500000,4.550000
618.600000,4.553125
618.700000,4.556250
618.800000,4.559375
618.900000,4.562500
619.000000,4.565625
619.100000,4.568750
619.200000,4.571875
619.300000,4.575000
619.400000,4.578125
619.500000,4.581250
619.600000,4.584375
619.700000,4.587500
619.800000,4.590625
619.900000,4.593750
620.000000,4.596875
620.100000,4.600000
620.200000,4.603125
620.300000,4.606250
620.400000,4.609375
620.500000,4.612500
620.600000,4.615625
620.700000,4.618750
620.800000,4.621875
620.900000,4.625000
621.000000,4.628125
621.100000,4.631250
621.200000,4.634375
621.300000,4.637500
621.400000,4.640625
621.500000,4.643750
621.600000,4.646875
621.700000,4.650000
621.800000,4.653125
621.900000,4.656250
622.000000,4.659375
622.100000,4.662500
622.200000,4.665625
622.300000,4.668750
622.400000,4.671875
622.500000,4.675000
622.600000,4.678125
622.700000,4.681250
622.800000,4.684375
622.900000,4.687500
623.000000,4.690625
623.100000,4.693750
623.200000,4.696875
623.300000,4.700000
623.400000,4.703125
623.500000,4.706250
623.600000,4.709375
623.700000,4.712500
623.800000,4.715625
623.900000,4.718750
624.000000,4.721875
624.100000,4.725000
624.200000,4.728125
624.300000,4.731250
624.400000,4.734375
624.500000,4.737500
624.600000,4.740625
624.700000,4.743750
624.800000,4.746875
624.900000,4.750000
625.000000,4.753125
625.100000,4.756250
625.200000,4.759375
625.300000,4.762500
625.400000,4.765625
625.500000,4.768750
625.600000,4.771875
625.700000,4.775000
625.800000,4.778125
625.900000,4.781250
626.000000,4.784375
626.100000,4.787500
626.200000,4.790625
626.300000,4.793750
626.400000,4.796875
626.500000,4.800000
626.600000,4.803125
626.700000,4.806250
626.800000,4.809375
626.900000,4.812500
627.000000,4.815625
627.100000,4.818750
627.200000,4.821875
627.300000,4.825000
627.400000,4.828125
627.500000,4.831250
627.600000,4.834375
627.700000,4.837500
627.800000,4.840625
627.900000,4.843750
628.000000,4.846875
628.100000,4.850000
628.200000,4.853125
628.300000,4.856250
628.400000,4.859375
628.500000,4.862500
628.600000,4.865625
628.700000,4.868750
628.800000,4.871875
628.900000,4.875000
629.000000,4.878125
629.100000,4.881250
629.200000,4.884375
629.300000,4.887500
629.400000,4.890625
629.500000,4.893750
629.600000,4.896875
629.700000,4.900000
629.800000,4.903125
629.900000,4.906250
630.000000,4.909375
630.100000,4.912500
630.200000,4.915625
630.300000,4.918750
630.400000,4.921875
630.500000,4.925000
630.600000,4.928125
630.700000,4.931250
630.800000,4.934375
630.900000,4.937500
631.000000,4.940625
631.100000,4.943750
631.200000,4.946875
631.300000,4.950000
631.400000,4.953125
631.500000,4.956250
631.600000,4.959375
631.700000,4.962500
631.800000,4.965625
631.900000,4.968750
632.000000,4.971875
632.100000,4.975000
632.200000,4.978125
632.300000,4.981250
632.400000,4.984375
632.500000,4.987500
632.600000,4.990625
632.700000,4.993750
632.800000,4.996875
632.900000,5.000000
633.000000,4.998437
633.100000,4.996875
633.200000,4.995312
633.300000,4.993750
633.400000,4.992187
